ZipCode,Population,HouseholdsPerZipCode,WhitePop,BlackPop,HispanicPop,AsianPop,HawaiianPop,IndianPop,MalePop,FemalePop,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold
24019,26502,10736,22940,2821,717,772,39,110,12631,13871,2.45,111600,49801
24020,455,30,371,58,23,32,6,2,41,414,1.77,,
24022,,,,,,,,,,,,,
24023,,,,,,,,,,,,,
24024,,,,,,,,,,,,,
24025,,,,,,,,,,,,,
24026,,,,,,,,,,,,,
24027,,,,,,,,,,,,,
24028,,,,,,,,,,,,,
24029,,,,,,,,,,,,,
24030,,,,,,,,,,,,,
24031,,,,,,,,,,,,,
24032,,,,,,,,,,,,,
24033,,,,,,,,,,,,,
24034,,,,,,,,,,,,,
24035,,,,,,,,,,,,,
24036,,,,,,,,,,,,,
24037,,,,,,,,,,,,,
24038,,,,,,,,,,,,,
24040,,,,,,,,,,,,,
24042,,,,,,,,,,,,,
24043,,,,,,,,,,,,,
24050,,,,,,,,,,,,,
24053,2715,1179,2458,163,130,9,2,17,1365,1350,2.3,85300,26483
24054,6797,2730,4579,1931,552,25,4,55,3304,3493,2.49,74600,36164
24055,13674,5778,11693,1579,627,44,5,93,6745,6929,2.36,71900,29559
24058,324,142,321,1,,1,,1,140,184,2.28,60000,32292
24059,872,377,850,15,12,1,,8,438,434,2.31,120900,48333
24060,53311,18961,45715,2447,1702,5520,88,343,28695,24616,2.34,143400,26390
24061,,,,,,,,,,,,,
24062,,,,,,,,,,,,,
24063,,,,,,,,,,,,,
24064,4963,1933,4800,132,43,37,,33,2468,2495,2.55,129900,50776
24065,6141,2515,5891,209,62,27,3,35,3039,3102,2.44,98900,40605
24066,4883,2053,4749,133,24,11,,58,2434,2449,2.38,90800,38247
24067,2230,898,2138,37,56,17,,11,1123,1107,2.48,100900,37039
24068,,,,,,,,,,,,,
24069,1879,770,1223,626,98,14,,8,917,962,2.44,73300,31220
24070,1363,521,1319,35,8,10,2,5,676,687,2.42,103100,46667
24072,1298,520,1281,9,20,2,2,3,647,651,2.5,76900,30682
24073,29793,12349,27711,1715,630,434,32,234,14450,15343,2.39,99500,39777
24076,972,420,948,23,6,7,1,4,505,467,2.31,74200,30313
24077,932,425,887,33,11,16,,2,452,480,2.19,152300,53750
24078,7115,3157,5577,1067,670,66,1,40,3305,3810,2.25,82400,30885
24079,1766,730,1712,51,25,9,,9,887,879,2.42,81200,38049
24082,419,167,303,108,6,2,,,191,228,2.51,107100,41071
24083,2587,1070,2517,61,23,16,,10,1191,1396,2.35,154900,62045
24084,11304,4609,10654,608,134,70,8,66,5723,5581,2.27,86400,38621
24085,2182,935,2083,88,14,5,,23,1113,1069,2.33,72600,35179
24086,210,92,198,8,2,,,,106,104,2.28,70000,23750
24087,3914,1556,3773,77,130,19,,22,1983,1931,2.51,89500,34420
24088,5408,1824,4695,523,101,19,1,41,2735,2673,2.41,88500,35497
24089,2640,1150,1999,628,78,8,,18,1258,1382,2.3,60200,25917
24090,4781,1883,4601,155,59,18,5,28,2361,2420,2.46,116500,42015
24091,7215,3085,6908,255,215,44,3,55,3603,3612,2.31,75800,29551
24092,3063,1249,2819,179,90,23,,13,1493,1570,2.45,89200,37454
24093,192,79,191,3,3,,,,94,98,2.43,62500,37857
24095,4677,1885,4522,140,66,18,6,34,2338,2339,2.48,115000,41985
24101,6132,2498,5895,203,115,38,6,37,3053,3079,2.45,124300,47973
24102,1697,703,1629,63,23,1,3,4,839,858,2.41,85100,31653
24104,3469,1511,3293,157,23,17,4,26,1720,1749,2.3,176400,39917
24105,500,197,494,2,4,4,,5,256,244,2.54,53800,27708
24111,,,,,,,,,,,,,
24112,32646,14102,19398,12726,1124,267,16,140,15333,17313,2.26,73500,30434
24113,,,,,,,,,,,,,
24114,,,,,,,,,,,,,
24115,,,,,,,,,,,,,
24120,1860,866,1828,13,36,4,2,13,931,929,2.13,77500,28125
24121,10501,4493,9995,429,168,72,10,70,5336,5165,2.32,172200,42042
24122,1683,695,1616,53,21,9,,10,833,850,2.42,96400,34688
24124,4352,1798,4285,44,55,18,1,18,2123,2229,2.42,62000,32361
24126,,,,,,,,,,,,,
24127,4261,1801,4231,10,30,25,7,19,2098,2163,2.36,86000,37021
24128,1872,808,1858,13,25,4,,5,917,955,2.32,92100,42011
24129,,,,,,,,,,,,,
24130,8,6,8,,,,,,6,2,1.33,,
24131,140,55,139,1,,1,,1,75,65,2.55,65000,28500
24132,460,205,453,5,,3,,,225,235,2.24,56200,29167
24133,2626,1130,2437,178,40,12,,12,1279,1347,2.32,71300,31944
24134,5741,2384,5595,114,64,28,,33,2800,2941,2.4,75600,37551
24136,3393,1444,3276,113,36,10,,31,1721,1672,2.35,67200,35300
24137,2582,1116,2249,324,62,11,1,3,1301,1281,2.31,115200,38722
24138,1613,640,1599,10,15,13,1,2,821,792,2.52,95600,42679
24139,575,258,387,177,16,,,6,305,270,2.23,38900,34083
24141,20668,8955,18840,1598,361,317,20,152,10073,10595,2.29,91900,29281
24142,2470,,2189,224,99,70,4,14,1038,1432,,,31250
24143,,,,,,,,,,,,,
24146,,,,,,,,,,,,,
24147,1201,476,1169,13,13,12,,4,552,649,2.28,61500,34318
24148,8013,3402,6590,1292,209,58,1,64,3949,4064,2.31,84000,35496
24149,3339,1334,3295,45,44,14,2,13,1656,1683,2.5,90000,34429
24150,693,295,686,8,2,3,,3,346,347,2.35,63900,22708
24151,20000,8121,16522,3096,761,146,18,156,9663,10337,2.41,89000,31761
24153,37761,14847,34537,2473,734,622,24,226,18303,19458,2.35,104100,40477
24155,,,,,,,,,,,,,
24157,,,,,,,,,,,,,
24161,471,200,419,46,9,1,,3,228,243,2.36,84600,27917
24162,2421,961,2353,62,19,12,1,11,1213,1208,2.52,83700,37146
24165,1613,708,1265,349,16,1,,11,780,833,2.28,78800,36738
24167,345,137,337,5,12,4,,6,167,178,2.52,53400,30469
24168,187,85,181,4,5,4,,,89,98,2.2,55000,31111
24171,8250,3640,7615,534,194,19,,52,3999,4251,2.21,75500,30281
24174,2539,1057,2475,48,19,17,,23,1266,1273,2.4,94600,35084
24175,8818,3385,8491,239,107,118,7,63,4441,4377,2.61,142100,50296
24176,1360,598,1260,86,29,9,3,7,679,681,2.27,224000,56111
24177,,,,,,,,,,,,,
24178,,,,,,,,,,,,,
24179,18616,7760,17569,820,381,213,8,137,8936,9680,2.38,101000,39351
24184,4705,1930,4482,190,79,28,,21,2325,2380,2.44,129700,37191
24185,854,384,785,36,28,9,,3,424,430,2.22,65700,25194
24201,17116,7553,15831,1211,218,159,10,154,8050,9066,2.21,71000,27165
24202,12905,5325,12782,81,125,30,6,45,6423,6482,2.42,86900,32979
24203,,,,,,,,,,,,,
24205,,,,,,,,,,,,,
24209,,,,,,,,,,,,,
24210,16840,7239,16254,397,315,136,11,98,8259,8581,2.2,93600,30836
24211,9922,4190,9760,60,112,40,1,51,4873,5049,2.35,127000,45390
24212,,,,,,,,,,,,,
24215,,,,,,,,,,,,34000,17917
24216,2939,1242,2868,69,22,3,1,19,1429,1510,2.37,33900,22090
24217,406,188,405,,,,,1,193,213,2.16,45700,22679
24218,,,,,,,,,,,,45000,17734
24219,11265,4169,10113,1117,132,57,3,71,5987,5278,2.39,72300,26297
24220,895,349,885,4,6,1,,6,443,452,2.56,42800,21488
24221,938,409,931,3,6,,2,1,475,463,2.29,20200,21300
24224,6734,2755,6581,61,112,17,1,43,3352,3382,2.42,67600,26341
24225,1697,733,1688,7,7,3,1,2,864,833,2.32,63900,25247
24226,1433,599,1405,23,4,1,,7,711,722,2.39,42000,22075
24228,7016,3024,6973,19,24,15,2,21,3476,3540,2.29,64500,24705
24230,9597,3807,9277,287,119,16,1,35,4916,4681,2.44,58800,25038
24236,3085,1377,3052,18,22,6,2,23,1486,1599,2.24,68100,25960
24237,1192,496,1181,13,1,,,,591,601,2.4,24400,20833
24239,113,57,113,,,,,,52,61,1.98,31700,17321
24243,2222,853,2198,9,14,14,,7,1151,1071,2.45,62200,23558
24244,5723,2252,5666,33,52,9,1,29,3000,2723,2.29,65900,25337
24245,1129,465,1119,1,10,1,,5,560,569,2.43,51700,20441
24246,455,182,453,,,5,,5,212,243,2.5,,
24248,2596,1121,2578,5,13,5,1,22,1234,1362,2.32,64900,27575
24250,1319,550,1312,1,15,1,,5,663,656,2.4,37300,21766
24251,8773,3804,8611,114,83,29,2,61,4278,4495,2.31,72900,30427
24256,3491,1383,3466,9,17,12,,18,1777,1714,2.34,52600,22196
24258,1624,680,1614,2,17,,,12,804,820,2.39,73000,35446
24260,5734,2346,5694,29,36,2,,23,2861,2873,2.4,61400,24776
24263,7950,2770,6854,900,293,41,13,109,4571,3379,2.33,63300,23916
24265,930,369,921,7,3,,,7,481,449,2.52,38800,23375
24266,9521,3967,9296,147,96,58,2,43,4542,4979,2.34,79600,30067
24269,324,125,324,,1,,,,169,155,2.59,30600,14688
24270,582,241,560,14,,4,,4,279,303,2.41,76000,36250
24271,2689,1152,2647,4,45,10,12,7,1334,1355,2.33,73400,26375
24272,527,216,526,1,5,6,,7,269,258,2.44,53700,27708
24273,6262,2702,5884,328,77,73,,30,2930,3332,2.29,59300,23258
24277,5849,2505,5727,79,46,25,6,37,2904,2945,2.3,57000,22687
24279,5541,1909,4926,592,40,10,2,15,3122,2419,2.49,65100,27336
24280,823,332,822,1,,,,,405,418,2.44,96400,37413
24281,2487,1063,2473,10,19,1,5,2,1204,1283,2.34,51400,18104
24282,727,303,725,,2,1,,4,360,367,2.4,17400,17344
24283,2171,944,2131,18,32,3,,11,1076,1095,2.3,65600,25552
24290,1874,827,1841,15,16,7,1,17,847,1027,2.16,74800,26477
24292,535,242,530,8,2,,,4,271,264,2.21,60300,28646
24293,10791,4226,10447,238,151,104,,57,5384,5407,2.38,79400,30237
24301,14366,6167,13313,1055,223,100,3,113,6947,7419,2.31,68400,28160
24311,1977,840,1965,6,20,4,,10,973,1004,2.35,78000,29750
24312,2401,1007,2367,18,37,3,1,10,1206,1195,2.38,57500,32984
24313,884,351,879,4,4,,,3,490,394,2.52,51000,31429
24314,1560,628,1546,13,10,3,,8,793,767,2.41,68800,34125
24315,3774,1307,3591,169,20,15,1,12,2225,1549,2.4,70900,29727
24316,50,20,50,,,,,,23,27,2.5,81400,30313
24317,3858,1666,3757,45,79,3,2,25,1899,1959,2.32,58400,26073
24318,639,269,637,2,,2,,,329,310,2.38,71800,26538
24319,6979,2774,6761,91,168,28,,33,3416,3563,2.45,75700,30471
24322,174,78,172,,,,,2,86,88,2.23,83800,21806
24323,644,271,633,5,9,,,4,310,334,2.38,72900,29565
24324,2013,852,1946,57,11,26,,4,1008,1005,2.36,92600,37872
24325,1039,479,1028,,13,3,,1,517,522,2.17,65500,29491
24326,1058,485,1004,35,25,1,,17,530,528,2.18,84200,36090
24327,,,,,,,,,,,,162500,56250
24328,1726,784,1697,3,30,10,,2,865,861,2.2,68300,37784
24330,3401,1484,3324,36,74,4,,21,1665,1736,2.29,46300,23779
24333,17996,7590,16650,717,1406,71,19,94,8660,9336,2.32,68700,29503
24340,5657,2349,5471,150,63,20,2,22,2832,2825,2.4,71100,32274
24343,9267,3892,9140,60,200,27,4,34,4510,4757,2.32,77300,32206
24347,1931,804,1876,58,9,8,,6,998,933,2.4,84300,32950
24348,3958,1782,3740,148,142,5,,26,1946,2012,2.16,81800,27784
24350,1261,515,1212,33,9,1,,13,667,594,2.45,53600,28250
24351,668,282,664,4,17,5,,1,325,343,2.37,66300,22938
24352,890,371,872,6,12,5,,5,420,470,2.26,75600,41250
24354,15315,6401,14573,611,263,73,6,96,7343,7972,2.3,70100,30169
24360,6169,2466,6054,104,54,31,2,30,3131,3038,2.5,82100,37262
24361,5431,1956,5277,131,78,22,6,16,2682,2749,2.45,79400,30952
24363,1365,598,1331,19,29,2,,4,678,687,2.2,72000,28807
24366,781,326,723,59,5,1,,5,390,391,2.4,73200,29250
24368,4953,2023,4880,44,36,19,1,28,2463,2490,2.45,74000,30661
24370,6572,2733,6509,30,62,10,,24,3274,3298,2.4,52400,28560
24374,787,340,768,17,1,1,,10,387,400,2.31,57700,30750
24375,1611,667,1573,32,11,3,,15,810,801,2.42,63500,30456
24377,348,150,348,,1,,,4,173,175,2.32,46200,31154
24378,1229,568,1203,3,28,5,,10,607,622,2.16,65200,31179
24380,2639,1070,2578,16,131,4,,16,1338,1301,2.47,83300,31192
24381,3816,1638,3724,46,81,4,1,24,1911,1905,2.31,70200,33327
24382,14366,6418,13504,800,177,120,9,71,6786,7580,2.2,80800,30947
24401,35499,15406,31585,3750,716,358,27,242,16431,19068,2.23,94700,36486
24402,,,,,,,,,,,,,
24411,112,44,112,,,,,,50,62,2.55,,
24412,131,61,124,5,4,,,2,63,68,2.15,82500,32386
24413,178,86,178,,,,,,87,91,2.07,64700,34583
24415,41,19,37,4,,,,,19,22,2.16,95000,3750
24416,8807,3466,8254,430,121,58,22,145,4184,4623,2.43,72100,33289
24421,3868,1543,3804,57,32,14,2,4,1936,1932,2.5,99600,46440
24422,6315,2742,5746,602,79,24,12,45,3009,3306,2.24,63400,30226
24426,14329,6129,13212,1076,167,71,6,85,7050,7279,2.31,64900,35404
24430,2643,620,1906,690,42,14,,7,1884,759,2.4,63500,28533
24431,2656,1075,2608,30,36,12,,31,1336,1320,2.47,110200,37100
24432,336,151,334,2,2,,3,11,172,164,2.23,79200,26940
24433,99,44,98,,2,,,1,47,52,2.25,104500,40750
24435,1925,821,1861,42,14,14,2,17,968,957,2.34,99700,42017
24437,904,354,883,21,5,,2,5,447,457,2.55,124700,53542
24438,,,,,,,,,,,,,
24439,1253,540,1232,24,20,9,,10,639,614,2.32,72300,29583
24440,2916,1031,2738,153,37,11,,34,1609,1307,2.58,96200,40767
24441,6140,2401,5836,212,258,41,,47,3006,3134,2.56,94200,38971
24442,120,55,119,,2,1,,,64,56,2.18,70000,27250
24445,2673,1226,2493,163,55,12,2,13,1325,1348,2.14,78700,39444
24448,376,162,360,19,4,,,,187,189,2.32,42400,24333
24450,16741,6410,15469,979,408,299,31,149,8625,8116,2.19,123600,35595
24457,270,122,246,23,7,,,7,143,127,2.21,39600,21953
24458,442,211,436,4,,2,,,221,221,2.09,86700,27961
24459,818,343,797,10,5,7,4,5,428,390,2.38,145000,45500
24460,1530,655,1494,25,20,2,,4,785,745,2.33,88500,36127
24463,,,,,,,,,,,,95000,28750
24464,213,104,213,,1,,,1,104,109,2.05,110400,25625
24465,1382,640,1362,3,14,1,,8,695,687,2.16,85200,30595
24467,2212,865,2173,28,32,3,1,13,1109,1103,2.56,125300,48203
24468,,,,,,,,,,,,,
24469,,,,,,,,,,,,,
24471,1355,552,1329,5,31,9,,4,668,687,2.45,125900,49625
24472,2271,939,2200,53,38,5,3,19,1134,1137,2.39,106300,39688
24473,922,409,907,13,,2,1,14,464,458,2.25,93000,41875
24474,544,203,535,6,2,,,4,261,283,2.46,39200,36042
24476,280,116,279,,5,,,3,144,136,2.41,,
24477,10573,4196,10105,435,144,72,10,52,5130,5443,2.52,106800,47482
24479,1537,629,1512,19,6,7,,9,770,767,2.44,115300,32115
24482,4872,1718,4432,379,125,43,4,35,2712,2160,2.39,96400,36651
24483,587,265,578,10,6,,,13,282,305,2.22,71000,33393
24484,741,358,684,55,24,6,,1,375,366,2.07,75600,32072
24485,389,161,380,6,5,,,1,199,190,2.42,82600,34938
24486,3490,1256,3312,70,280,34,3,16,1728,1762,2.77,115400,45066
24487,320,139,314,,7,,,,170,150,2.3,98800,26833
24501,26757,10595,15328,10829,800,571,20,279,12366,14391,2.31,63900,26399
24502,43426,16010,34658,6845,1543,1672,54,371,20634,22792,2.31,96700,38504
24503,19331,8008,16513,2484,331,372,20,100,9073,10258,2.34,143800,52719
24504,9777,3763,4294,5447,187,43,12,131,4949,4828,2.38,54700,24714
24505,,,,,,,,,,,,,
24506,,,,,,,,,,,,,
24513,,,,,,,,,,,,,
24514,,,,,,,,,,,,,
24515,,,,,,,,,,,,,
24517,5693,2402,4329,1360,67,37,2,50,2632,3061,2.33,78400,32306
24520,2450,1011,1648,784,32,13,,9,1237,1213,2.42,64400,28547
24521,10576,4211,8311,2202,207,55,2,134,5129,5447,2.46,92400,38564
24522,9213,3741,7241,2010,124,27,3,65,4410,4803,2.45,85800,35979
24523,18952,7865,16212,2692,249,99,16,158,9095,9857,2.35,95400,35117
24526,1593,661,1438,147,7,3,1,11,805,788,2.41,64400,35521
24527,3027,1180,1913,1104,61,7,,9,1436,1591,2.55,84400,33606
24528,3200,1302,2167,1029,24,4,,17,1519,1681,2.4,60700,29461
24529,1724,758,1142,554,58,9,,24,838,886,2.27,94400,32148
24530,1088,462,862,229,16,,,16,533,555,2.35,77700,31165
24531,9203,3703,6471,2629,237,40,1,77,4818,4385,2.29,73700,33103
24533,,,,,,,,,,,,202800,38958
24534,1740,736,1007,711,22,10,,19,840,900,2.36,67600,23854
24535,,,,,,,,,,,,,
24536,194,81,174,13,1,1,,6,91,103,2.4,128700,38000
24538,4742,1867,3856,864,82,14,8,37,2382,2360,2.54,85900,39375
24539,134,67,70,64,4,,,,70,64,2,72100,14028
24540,32170,13617,18362,13228,828,332,29,226,14929,17241,2.3,76500,31274
24541,28221,12312,16766,10862,819,289,25,144,13193,15028,2.24,77800,29015
24543,,,,,,,,,,,,,
24549,4292,1696,3736,539,73,6,,35,2150,2142,2.53,85200,33534
24550,7258,2868,6294,940,91,36,7,64,3565,3693,2.53,103200,39661
24551,20667,7848,18693,1354,491,625,8,105,10160,10507,2.63,141700,56329
24553,1902,765,1537,354,21,9,4,26,925,977,2.49,69500,29800
24554,3995,1631,3168,852,26,15,,44,1917,2078,2.45,72400,32059
24555,2140,916,1867,246,41,6,1,25,1037,1103,2.34,73400,31932
24556,3053,1155,2874,144,40,23,4,18,1521,1532,2.64,136200,54145
24557,7977,3493,5897,2082,81,15,5,29,3808,4169,2.27,72500,29162
24558,6347,2617,3970,2348,80,41,2,40,3063,3284,2.35,81500,34452
24562,426,164,319,101,22,,2,4,223,203,2.6,75800,37115
24563,5489,2385,4299,1169,45,19,,35,2630,2859,2.3,72200,36291
24565,1026,432,446,567,55,1,,6,473,553,2.38,56700,23235
24566,1402,554,1210,177,20,10,,10,684,718,2.53,65600,27852
24569,1064,425,593,474,5,7,,3,516,548,2.5,73600,40469
24570,20,8,20,,,,,,9,11,2.5,,
24571,1979,850,1609,378,11,6,,10,980,999,2.33,82100,32439
24572,16395,6511,12753,3483,254,151,14,274,7884,8511,2.45,86800,36129
24574,3977,1486,3099,783,92,18,3,122,1999,1978,2.46,98100,41107
24576,,,,,,,,,,,,,
24577,5239,2179,3213,2002,52,10,2,20,2554,2685,2.4,70600,25511
24578,1056,473,1012,31,13,4,,27,530,526,2.22,107500,33625
24579,1389,593,1353,14,18,5,1,20,687,702,2.34,67100,30938
24580,613,250,495,119,,,1,3,309,304,2.45,73600,28882
24581,23,15,14,9,,,,,7,16,1.53,69400,37045
24586,5562,2283,4501,1013,73,17,,55,2686,2876,2.44,81900,37628
24588,9647,3662,8199,1395,117,70,3,77,4823,4824,2.56,97200,40189
24589,2271,930,1656,603,65,5,,20,1119,1152,2.43,72900,31964
24590,8074,3146,7162,854,160,61,8,61,3938,4136,2.57,101600,39017
24592,13934,5815,7880,5855,275,80,6,90,6373,7561,2.3,74400,29471
24593,1963,788,1592,371,9,19,1,12,989,974,2.49,91500,41607
24594,1651,681,1286,366,10,6,,5,800,851,2.42,68400,35128
24595,679,63,631,29,34,19,,5,57,622,2.02,,27969
24597,1257,519,832,422,23,4,,9,599,658,2.42,60000,31845
24598,1984,842,1572,373,29,19,,17,1003,981,2.36,70000,33594
24599,606,255,484,118,11,8,,3,302,304,2.38,85600,33105
24601,77,35,74,,,1,,2,38,39,2.2,22900,17361
24602,962,393,955,12,1,,,12,460,502,2.45,36100,25417
24603,978,421,978,,1,1,,2,485,493,2.32,47400,30230
24604,342,137,321,22,,,,,161,181,2.5,26200,34737
24605,9301,3828,8750,480,89,130,6,53,4403,4898,2.35,73700,29371
24606,170,74,161,9,,,,4,77,93,2.3,25300,31786
24607,462,182,459,7,,5,,1,231,231,2.54,67600,26250
24608,,,,,,,,,,,,,
24609,7630,3206,7577,35,22,18,,33,3749,3881,2.37,72900,28360
24612,229,106,228,,2,,,1,111,118,2.16,43600,17313
24613,911,376,902,9,2,,,7,451,460,2.42,54200,31944
24614,8061,3416,7875,145,56,45,5,24,3955,4106,2.27,58200,21768
24619,,,,,,,,,,,,,
24620,2774,1196,2769,3,4,3,3,3,1383,1391,2.32,38100,17122
24622,1028,427,1022,4,,1,,4,493,535,2.41,48900,20670
24624,,,,,,,,,,,,64200,12031
24627,,,,,,,,,,,,,
24628,295,127,295,,,,,,142,153,2.32,29100,21458
24630,6774,2847,6560,165,47,38,2,34,3330,3444,2.38,63500,27264
24631,2843,919,2337,488,17,14,4,10,1842,1001,2.16,52000,29542
24634,574,236,574,,3,,,1,277,297,2.43,38300,22625
24635,1650,280,1169,471,35,9,,15,1320,330,2.24,31300,24167
24637,3410,1367,3373,10,20,27,1,12,1668,1742,2.46,84300,35147
24639,3533,1444,3520,10,11,9,,11,1744,1789,2.44,45600,19276
24640,,,,,,,,,,,,,
24641,5953,2617,5819,65,20,87,3,21,2810,3143,2.27,68900,23211
24646,750,314,746,,1,,,5,375,375,2.39,52300,21250
24647,,,,,,,,,,,,,
24649,2760,1145,2737,12,18,3,3,23,1351,1409,2.41,58100,20383
24651,6314,2643,6008,274,57,33,3,35,3033,3281,2.31,71000,30614
24656,3404,1476,3402,2,7,1,,15,1689,1715,2.31,59700,25381
24657,321,143,321,,,,,,164,157,2.24,45700,14514
24658,,,,,,,,,,,,,
24701,20786,9068,17903,3008,161,86,6,144,9853,10933,2.27,60600,26882
24712,2063,645,1938,93,19,42,2,5,1006,1057,2.22,69000,29821
24714,257,109,256,,,6,,,132,125,2.36,32500,23750
24715,594,274,584,10,3,,,3,304,290,2.17,33600,19231
24716,508,210,493,24,6,,,2,260,248,2.42,43000,36250
24719,223,81,223,,,,,7,114,109,2.75,23500,15625
24724,66,27,58,9,,,,,31,35,2.44,21900,21250
24726,566,217,555,5,4,1,,7,286,280,2.61,13800,17258
24729,149,64,149,,,,,1,76,73,2.33,,
24731,255,106,252,,1,1,,4,135,120,2.41,29600,8977
24732,,,,,,,,,,,,,
24733,853,349,848,5,4,,,1,413,440,2.44,38900,23036
24736,902,358,888,8,1,3,,5,459,443,2.52,18000,23145
24737,243,97,233,,,4,,7,128,115,2.51,41500,20489
24738,308,131,305,3,3,,,1,151,157,2.35,,
24739,,,,,,,,,,,,27500,22656
24740,30435,13200,29148,1140,250,258,10,222,14398,16037,2.28,69300,26984
24747,3006,1201,2961,31,26,3,,27,1514,1492,2.5,46400,27092
24751,,,,,,,,,,,,,
24801,3858,1569,3390,506,22,4,1,29,1979,1879,2.23,28100,19115
24808,675,283,633,44,1,2,3,1,322,353,2.39,14800,16103
24811,599,235,595,4,3,2,,1,287,312,2.55,47200,13000
24813,511,201,510,1,3,,,1,267,244,2.54,16200,20625
24815,559,238,528,39,3,,,10,285,274,2.35,16000,17333
24816,151,64,150,1,,,,3,71,80,2.36,12500,4583
24817,954,370,951,4,,,,3,462,492,2.58,24900,12438
24818,1409,576,1406,,7,3,,13,714,695,2.45,48000,24028
24822,955,373,954,,2,2,,7,479,476,2.56,75000,25521
24823,383,155,382,,4,1,,,184,199,2.47,45700,23831
24826,150,68,150,,2,,,,73,77,2.21,,
24827,1501,570,1494,7,12,3,,3,729,772,2.63,70000,23650
24828,927,380,919,10,,,,1,475,452,2.44,12900,14281
24829,,,,,,,,,,,,12500,17563
24830,139,70,131,10,,,,2,69,70,1.99,15300,35625
24831,250,101,144,105,7,,,2,104,146,2.48,32500,15208
24834,412,163,411,3,4,,,4,195,217,2.53,,
24836,800,300,554,245,6,2,,1,366,434,2.31,22000,25667
24839,1523,651,1510,3,6,4,3,8,764,759,2.34,58000,18295
24843,158,62,158,1,,,,,79,79,2.55,37500,23036
24844,1810,798,1791,21,1,3,2,10,880,930,2.27,43100,18125
24845,282,129,282,,,,,,136,146,2.19,38800,18958
24846,244,95,244,,,,,,139,105,2.57,15600,13500
24847,293,119,293,2,,,,,148,145,2.46,,
24848,262,105,219,45,2,1,,,123,139,2.5,9999,9130
24849,337,136,334,2,2,,,1,156,181,2.48,90700,37321
24850,1093,456,1091,2,3,,,5,564,529,2.4,26400,15967
24851,419,182,419,,1,,,,228,191,2.3,77500,23056
24853,793,340,611,195,4,,,12,377,416,2.33,20700,18667
24854,550,200,544,,1,8,,3,280,270,2.75,37000,32650
24855,,,,,,,,,,,,18800,15313
24857,984,401,980,7,6,2,,6,484,500,2.45,55800,21719
24859,,,,,,,,,,,,,
24860,552,240,549,2,,,,1,262,290,2.3,42500,18864
24861,307,123,145,159,1,,,7,151,156,2.5,11600,10714
24862,651,268,648,2,,,,1,339,312,2.43,39500,16500
24866,240,97,239,1,,,,,127,113,2.47,14500,17181
24867,409,139,408,2,,,,4,196,213,2.54,36700,23810
24868,1686,688,1028,658,9,4,3,13,777,909,2.45,20000,16380
24869,351,145,350,,,1,,1,177,174,2.42,57700,26786
24870,2874,1195,2857,11,27,1,1,24,1393,1481,2.41,56700,24664
24871,309,132,288,18,,4,,2,160,149,2.34,20700,20500
24872,783,334,782,1,,3,1,,390,393,2.34,26700,13659
24873,600,273,596,6,,,,1,286,314,2.2,24200,13424
24874,2729,1190,2707,19,16,6,1,32,1383,1346,2.29,52300,24480
24878,337,145,317,22,3,,,6,164,173,2.32,,
24879,657,274,655,5,3,,,1,332,325,2.4,28500,17569
24880,356,155,355,,2,,,1,182,174,2.3,57500,24167
24881,601,260,592,13,2,,,8,305,296,2.31,23200,19323
24882,483,180,480,5,,,,1,259,224,2.68,45700,28125
24884,265,109,264,2,5,,,1,125,140,2.43,26700,22604
24887,67,26,52,15,,,,,29,38,2.58,17900,27083
24888,167,79,136,30,,,,2,85,82,2.11,31300,17750
24892,1513,633,1452,60,10,1,,13,752,761,2.39,21400,14918
24894,388,157,380,6,1,,,5,198,190,2.47,33300,20833
24895,,,,,,,,,,,,16300,11250
24898,198,80,198,,,,,,84,114,2.48,17500,10859
24901,9128,4156,8653,337,145,125,9,89,4356,4772,2.15,115900,29272
24902,,,,,,,,,,,,,
24910,5383,1838,4766,605,169,41,9,84,2108,3275,2.3,65900,24387
24915,590,277,585,,7,4,1,5,297,293,2.13,63000,21836
24916,558,247,544,9,4,1,1,1,272,286,2.26,81700,19479
24918,1677,673,1663,8,16,10,3,9,848,829,2.49,61900,34464
24920,346,153,345,,,,,2,181,165,2.26,56800,20750
24924,512,232,508,1,4,1,,7,265,247,2.21,54800,26563
24925,935,385,930,9,8,2,,8,467,468,2.43,73800,31875
24927,365,162,364,2,2,,,5,184,181,2.25,61800,27727
24931,1544,648,1531,17,12,1,1,6,776,768,2.38,67600,34353
24934,503,236,500,4,1,,,5,253,250,2.13,66800,22212
24935,688,295,681,10,2,,,3,336,352,2.33,90800,30781
24938,1518,621,1499,10,23,5,,11,744,774,2.44,85300,30074
